"Symbol: $SRIT",,,,,
"Date Time","Open","High","Low","Close","Change"
2000-04-13,785.18,785.18,785.18,785.18,-16.680000000000064
2000-04-14,726.16,726.16,726.16,726.16,-59.01999999999998
2000-04-17,795.78,795.78,795.78,795.78,69.62
2000-04-18,833.67,833.67,833.67,833.67,37.889999999999986
2000-04-19,806.12,806.12,806.12,806.12,-27.549999999999955
2000-04-20,800.24,800.24,800.24,800.24,-5.8799999999999955
2000-04-24,768.78,768.78,768.78,768.78,-31.460000000000036
2000-04-25,816.57,816.57,816.57,816.57,47.79000000000008
2000-04-26,807,807,807,807,-9.57000000000005
2000-04-27,829.85,829.85,829.85,829.85,22.850000000000023
2000-04-28,833.68,833.68,833.68,833.68,3.8299999999999272
2000-05-01,845.37,845.37,845.37,845.37,11.690000000000055
2000-05-02,814.98,814.98,814.98,814.98,-30.389999999999986
2000-05-03,795.23,795.23,795.23,795.23,-19.75
2000-05-04,789.94,789.94,789.94,789.94,-5.289999999999964
2000-05-05,810.48,810.48,810.48,810.48,20.539999999999964
2000-05-08,778.65,778.65,778.65,778.65,-31.83000000000004
2000-05-09,763.59,763.59,763.59,763.59,-15.059999999999945
2000-05-10,719.38,719.38,719.38,719.38,-44.210000000000036
2000-05-11,746.04,746.04,746.04,746.04,26.659999999999968
2000-05-12,759.32,759.32,759.32,759.32,13.280000000000086
2000-05-15,773.55,773.55,773.55,773.55,14.229999999999905
2000-05-16,796.03,796.03,796.03,796.03,22.480000000000018
2000-05-17,783.91,783.91,783.91,783.91,-12.120000000000005
2000-05-18,762.56,762.56,762.56,762.56,-21.350000000000023
2000-05-19,734.21,734.21,734.21,734.21,-28.34999999999991
2000-05-22,730.22,730.22,730.22,730.22,-3.990000000000009
2000-05-23,693.71,693.71,693.71,693.71,-36.50999999999999
2000-05-24,721.6,721.6,721.6,721.6,27.889999999999986
2000-05-25,709.52,709.52,709.52,709.52,-12.080000000000041
2000-05-26,710.65,710.65,710.65,710.65,1.1299999999999955
2000-05-30,763.59,763.59,763.59,763.59,52.940000000000055
2000-05-31,746.2,746.2,746.2,746.2,-17.389999999999986
2000-06-01,782.39,782.39,782.39,782.39,36.18999999999994
2000-06-02,822.22,822.22,822.22,822.22,39.83000000000004
2000-06-05,823.3,823.3,823.3,823.3,1.0799999999999272
2000-06-06,808.48,808.48,808.48,808.48,-14.819999999999936
2000-06-07,826.05,826.05,826.05,826.05,17.569999999999936
2000-06-08,824.6,824.6,824.6,824.6,-1.4499999999999318
2000-06-09,826.06,826.06,826.06,826.06,1.4599999999999227
2000-06-12,807.21,807.21,807.21,807.21,-18.84999999999991
2000-06-13,826.67,826.67,826.67,826.67,19.459999999999923
2000-06-14,814.19,814.19,814.19,814.19,-12.479999999999905
2000-06-15,831.91,831.91,831.91,831.91,17.719999999999914
2000-06-16,833.82,833.82,833.82,833.82,1.9100000000000819
2000-06-19,864.05,864.05,864.05,864.05,30.229999999999905
2000-06-20,864.62,864.62,864.62,864.62,0.57000000000005
2000-06-21,873,873,873,873,8.379999999999995
2000-06-22,843.41,843.41,843.41,843.41,-29.590000000000032
2000-06-23,825.23,825.23,825.23,825.23,-18.17999999999995
2000-06-26,835.47,835.47,835.47,835.47,10.240000000000009
2000-06-27,820.97,820.97,820.97,820.97,-14.5
2000-06-28,832.12,832.12,832.12,832.12,11.149999999999977
2000-06-29,813.82,813.82,813.82,813.82,-18.299999999999955
2000-06-30,831.85,831.85,831.85,831.85,18.029999999999973
2000-07-03,839.32,839.32,839.32,839.32,7.470000000000027
2000-07-05,800.81,800.81,800.81,800.81,-38.510000000000105
2000-07-06,817.57,817.57,817.57,817.57,16.760000000000105
2000-07-07,835.35,835.35,835.35,835.35,17.779999999999973
2000-07-10,822.42,822.42,822.42,822.42,-12.930000000000064
2000-07-11,817.73,817.73,817.73,817.73,-4.689999999999941
2000-07-12,843.46,843.46,843.46,843.46,25.730000000000018
2000-07-13,858.96,858.96,858.96,858.96,15.5
2000-07-14,879.08,879.08,879.08,879.08,20.120000000000005
2000-07-17,887.77,887.77,887.77,887.77,8.68999999999994
2000-07-18,865.46,865.46,865.46,865.46,-22.309999999999945
2000-07-19,846.86,846.86,846.86,846.86,-18.600000000000023
2000-07-20,864.13,864.13,864.13,864.13,17.269999999999982
2000-07-21,841.77,841.77,841.77,841.77,-22.360000000000014
2000-07-24,822.41,822.41,822.41,822.41,-19.360000000000014
2000-07-25,837.37,837.37,837.37,837.37,14.960000000000036
2000-07-26,824.91,824.91,824.91,824.91,-12.460000000000036
2000-07-27,803.29,803.29,803.29,803.29,-21.620000000000005
2000-07-28,772.8,772.8,772.8,772.8,-30.49000000000001
2000-07-31,792.1,792.1,792.1,792.1,19.300000000000068
2000-08-01,775.81,775.81,775.81,775.81,-16.290000000000077
2000-08-02,769.76,769.76,769.76,769.76,-6.0499999999999545
2000-08-03,788.38,788.38,788.38,788.38,18.620000000000005
2000-08-04,790.07,790.07,790.07,790.07,1.6900000000000546
2000-08-07,807.44,807.44,807.44,807.44,17.370000000000005
2000-08-08,810.94,810.94,810.94,810.94,3.5
2000-08-09,814.82,814.82,814.82,814.82,3.8799999999999955
2000-08-10,796.69,796.69,796.69,796.69,-18.129999999999995
2000-08-11,799.61,799.61,799.61,799.61,2.919999999999959
2000-08-14,817.04,817.04,817.04,817.04,17.42999999999995
2000-08-15,819.59,819.59,819.59,819.59,2.550000000000068
2000-08-16,822.21,822.21,822.21,822.21,2.6200000000000045
2000-08-17,839.39,839.39,839.39,839.39,17.17999999999995
2000-08-18,842.23,842.23,842.23,842.23,2.840000000000032
2000-08-21,846.23,846.23,846.23,846.23,4
2000-08-22,846.46,846.46,846.46,846.46,0.2300000000000182
2000-08-23,857.08,857.08,857.08,857.08,10.620000000000005
2000-08-24,864.24,864.24,864.24,864.24,7.159999999999968
2000-08-25,857.88,857.88,857.88,857.88,-6.360000000000014
2000-08-28,866.6,866.6,866.6,866.6,8.720000000000027
2000-08-29,869.41,869.41,869.41,869.41,2.8099999999999454
2000-08-30,864.25,864.25,864.25,864.25,-5.159999999999968
2000-08-31,880.71,880.71,880.71,880.71,16.460000000000036
2000-09-01,882.2,882.2,882.2,882.2,1.490000000000009
2000-09-05,860.29,860.29,860.29,860.29,-21.910000000000082
2000-09-06,834.98,834.98,834.98,834.98,-25.309999999999945
2000-09-07,853.88,853.88,853.88,853.88,18.899999999999977
2000-09-08,824.98,824.98,824.98,824.98,-28.899999999999977
2000-09-11,801.84,801.84,801.84,801.84,-23.139999999999986
2000-09-12,786.37,786.37,786.37,786.37,-15.470000000000027
2000-09-13,793.54,793.54,793.54,793.54,7.169999999999959
2000-09-14,799.78,799.78,799.78,799.78,6.240000000000009
2000-09-15,787.8,787.8,787.8,787.8,-11.980000000000018
2000-09-18,770.24,770.24,770.24,770.24,-17.559999999999945
2000-09-19,803.01,803.01,803.01,803.01,32.76999999999998
2000-09-20,808.9,808.9,808.9,808.9,5.889999999999986
2000-09-21,791.55,791.55,791.55,791.55,-17.350000000000023
2000-09-22,769.25,769.25,769.25,769.25,-22.299999999999955
2000-09-25,749.12,749.12,749.12,749.12,-20.129999999999995
2000-09-26,737.21,737.21,737.21,737.21,-11.909999999999968
2000-09-27,728.06,728.06,728.06,728.06,-9.150000000000091
2000-09-28,752.25,752.25,752.25,752.25,24.190000000000055
2000-09-29,715.78,715.78,715.78,715.78,-36.47000000000003
2000-10-02,712.16,712.16,712.16,712.16,-3.6200000000000045
2000-10-03,691.9,691.9,691.9,691.9,-20.25999999999999
2000-10-04,711.94,711.94,711.94,711.94,20.040000000000077
2000-10-05,702.58,702.58,702.58,702.58,-9.360000000000014
2000-10-06,685.62,685.62,685.62,685.62,-16.960000000000036
2000-10-09,681.43,681.43,681.43,681.43,-4.190000000000055
2000-10-10,658.42,658.42,658.42,658.42,-23.00999999999999
2000-10-11,637.29,637.29,637.29,637.29,-21.129999999999995
2000-10-12,620.74,620.74,620.74,620.74,-16.549999999999955
2000-10-13,675.81,675.81,675.81,675.81,55.069999999999936
2000-10-16,665.91,665.91,665.91,665.91,-9.899999999999977
2000-10-17,648.22,648.22,648.22,648.22,-17.68999999999994
2000-10-18,634.31,634.31,634.31,634.31,-13.910000000000082
2000-10-19,693.58,693.58,693.58,693.58,59.270000000000095
2000-10-20,707.7,707.7,707.7,707.7,14.120000000000005
2000-10-23,699.8,699.8,699.8,699.8,-7.900000000000091
2000-10-24,681.21,681.21,681.21,681.21,-18.589999999999918
2000-10-25,632.01,632.01,632.01,632.01,-49.200000000000045
2000-10-26,646.45,646.45,646.45,646.45,14.440000000000055
2000-10-27,653.04,653.04,653.04,653.04,6.589999999999918
2000-10-30,639.47,639.47,639.47,639.47,-13.569999999999936
2000-10-31,674.3,674.3,674.3,674.3,34.82999999999993
2000-11-01,664.95,664.95,664.95,664.95,-9.349999999999909
2000-11-02,682.76,682.76,682.76,682.76,17.809999999999945
2000-11-03,688.58,688.58,688.58,688.58,5.82000000000005
2000-11-06,681,681,681,681,-7.580000000000041
2000-11-07,682.46,682.46,682.46,682.46,1.4600000000000364
2000-11-08,642.37,642.37,642.37,642.37,-40.09000000000003
2000-11-09,637.72,637.72,637.72,637.72,-4.649999999999977
2000-11-10,597.28,597.28,597.28,597.28,-40.440000000000055
2000-11-13,593.45,593.45,593.45,593.45,-3.8299999999999272
2000-11-14,631.51,631.51,631.51,631.51,38.059999999999945
2000-11-15,636.61,636.61,636.61,636.61,5.100000000000023
2000-11-16,610.85,610.85,610.85,610.85,-25.75999999999999
2000-11-17,616.14,616.14,616.14,616.14,5.289999999999964
2000-11-20,594.73,594.73,594.73,594.73,-21.409999999999968
2000-11-21,595.17,595.17,595.17,595.17,0.4399999999999409
2000-11-22,574.19,574.19,574.19,574.19,-20.979999999999905
2000-11-24,602.3,602.3,602.3,602.3,28.1099999999999
2000-11-27,595.46,595.46,595.46,595.46,-6.839999999999918
2000-11-28,567.68,567.68,567.68,567.68,-27.780000000000086
2000-11-29,563.52,563.52,563.52,563.52,-4.159999999999968
2000-11-30,535.41,535.41,535.41,535.41,-28.110000000000014
2000-12-01,539.91,539.91,539.91,539.91,4.5
2000-12-04,540.05,540.05,540.05,540.05,0.13999999999998636
2000-12-05,597.58,597.58,597.58,597.58,57.530000000000086
2000-12-06,572.56,572.56,572.56,572.56,-25.020000000000095
2000-12-07,557.3,557.3,557.3,557.3,-15.259999999999991
2000-12-08,586.31,586.31,586.31,586.31,29.00999999999999
2000-12-11,606.39,606.39,606.39,606.39,20.08000000000004
2000-12-12,590.77,590.77,590.77,590.77,-15.620000000000005
2000-12-13,564.66,564.66,564.66,564.66,-26.110000000000014
2000-12-14,555.16,555.16,555.16,555.16,-9.5
2000-12-15,531.11,531.11,531.11,531.11,-24.049999999999955
2000-12-18,519.9,519.9,519.9,519.9,-11.210000000000036
2000-12-19,502.19,502.19,502.19,502.19,-17.70999999999998
2000-12-20,463.78,463.78,463.78,463.78,-38.410000000000025
2000-12-21,466.27,466.27,466.27,466.27,2.490000000000009
2000-12-22,501.25,501.25,501.25,501.25,34.98000000000002
2000-12-26,493.72,493.72,493.72,493.72,-7.529999999999973
2000-12-27,499.73,499.73,499.73,499.73,6.009999999999991
2000-12-28,493.62,493.62,493.62,493.62,-6.110000000000014
2000-12-29,476.64,476.64,476.64,476.64,-16.980000000000018
2001-01-02,444.92,444.92,444.92,444.92,-31.71999999999997
2001-01-03,522.52,522.52,522.52,522.52,77.59999999999997
2001-01-04,522.95,522.95,522.95,522.95,0.43000000000006366
2001-01-05,488.23,488.23,488.23,488.23,-34.72000000000003
2001-01-08,489.74,489.74,489.74,489.74,1.509999999999991
2001-01-09,497.75,497.75,497.75,497.75,8.009999999999991
2001-01-10,512.68,512.68,512.68,512.68,14.92999999999995
2001-01-11,535.53,535.53,535.53,535.53,22.850000000000023
2001-01-12,525.18,525.18,525.18,525.18,-10.350000000000023
2001-01-16,517.66,517.66,517.66,517.66,-7.519999999999982
2001-01-17,536.81,536.81,536.81,536.81,19.149999999999977
2001-01-18,568.58,568.58,568.58,568.58,31.770000000000095
2001-01-19,576.22,576.22,576.22,576.22,7.639999999999986
2001-01-22,566.5,566.5,566.5,566.5,-9.720000000000027
2001-01-23,578.91,578.91,578.91,578.91,12.409999999999968
2001-01-24,582.65,582.65,582.65,582.65,3.740000000000009
2001-01-25,557.16,557.16,557.16,557.16,-25.49000000000001
2001-01-26,564.95,564.95,564.95,564.95,7.790000000000077
2001-01-29,575.98,575.98,575.98,575.98,11.029999999999973
2001-01-30,577.56,577.56,577.56,577.56,1.5799999999999272
2001-01-31,562.02,562.02,562.02,562.02,-15.539999999999964
2001-02-01,566.74,566.74,566.74,566.74,4.720000000000027
2001-02-02,539.37,539.37,539.37,539.37,-27.370000000000005
2001-02-05,532.66,532.66,532.66,532.66,-6.710000000000036
2001-02-06,537.7,537.7,537.7,537.7,5.040000000000077
2001-02-07,521.11,521.11,521.11,521.11,-16.590000000000032
2001-02-08,508.83,508.83,508.83,508.83,-12.28000000000003
2001-02-09,484.49,484.49,484.49,484.49,-24.339999999999975
2001-02-12,487.76,487.76,487.76,487.76,3.269999999999982
2001-02-13,477.22,477.22,477.22,477.22,-10.539999999999964
2001-02-14,493.82,493.82,493.82,493.82,16.599999999999966
2001-02-15,511.48,511.48,511.48,511.48,17.660000000000025
2001-02-16,473.32,473.32,473.32,473.32,-38.160000000000025
2001-02-20,446.34,446.34,446.34,446.34,-26.980000000000018
2001-02-21,434.31,434.31,434.31,434.31,-12.029999999999973
2001-02-22,433.64,433.64,433.64,433.64,-0.6700000000000159
2001-02-23,434.08,434.08,434.08,434.08,0.4399999999999977
2001-02-26,435.64,435.64,435.64,435.64,1.5600000000000023
2001-02-27,415.23,415.23,415.23,415.23,-20.409999999999968
2001-02-28,404.58,404.58,404.58,404.58,-10.650000000000034
2001-03-01,419.88,419.88,419.88,419.88,15.300000000000011
2001-03-02,403.11,403.11,403.11,403.11,-16.769999999999982
2001-03-05,412.25,412.25,412.25,412.25,9.139999999999986
2001-03-06,430.09,430.09,430.09,430.09,17.839999999999975
2001-03-07,432.85,432.85,432.85,432.85,2.7600000000000477
2001-03-08,422.19,422.19,422.19,422.19,-10.660000000000025
2001-03-09,391.57,391.57,391.57,391.57,-30.620000000000005
2001-03-12,367.03,367.03,367.03,367.03,-24.54000000000002
2001-03-13,388.94,388.94,388.94,388.94,21.910000000000025
2001-03-14,380.91,380.91,380.91,380.91,-8.029999999999973
2001-03-15,374.47,374.47,374.47,374.47,-6.439999999999998
2001-03-16,364.23,364.23,364.23,364.23,-10.240000000000009
2001-03-19,378.95,378.95,378.95,378.95,14.71999999999997
2001-03-20,357.78,357.78,357.78,357.78,-21.170000000000016
2001-03-21,360.2,360.2,360.2,360.2,2.420000000000016
2001-03-22,383.52,383.52,383.52,383.52,23.319999999999993
2001-03-23,389.02,389.02,389.02,389.02,5.5
2001-03-26,381.16,381.16,381.16,381.16,-7.859999999999957
2001-03-27,392.04,392.04,392.04,392.04,10.879999999999995
2001-03-28,360.42,360.42,360.42,360.42,-31.620000000000005
2001-03-29,351.43,351.43,351.43,351.43,-8.990000000000009
2001-03-30,353.1,353.1,353.1,353.1,1.670000000000016
2001-04-02,343.24,343.24,343.24,343.24,-9.860000000000014
2001-04-03,320.85,320.85,320.85,320.85,-22.389999999999986
2001-04-04,313.94,313.94,313.94,313.94,-6.910000000000025
2001-04-05,347.84,347.84,347.84,347.84,33.89999999999998
2001-04-06,330.37,330.37,330.37,330.37,-17.46999999999997
2001-04-09,331.39,331.39,331.39,331.39,1.0199999999999818
2001-04-10,355.75,355.75,355.75,355.75,24.360000000000014
2001-04-11,368.36,368.36,368.36,368.36,12.610000000000014
2001-04-12,381.21,381.21,381.21,381.21,12.849999999999966
2001-04-16,368.51,368.51,368.51,368.51,-12.699999999999989
2001-04-17,371.56,371.56,371.56,371.56,3.0500000000000114
2001-04-18,409.35,409.35,409.35,409.35,37.79000000000002
2001-04-19,438.91,438.91,438.91,438.91,29.560000000000002
2001-04-20,437.8,437.8,437.8,437.8,-1.1100000000000136
2001-04-23,412.12,412.12,412.12,412.12,-25.680000000000007
2001-04-24,400.92,400.92,400.92,400.92,-11.199999999999989
2001-04-25,406.04,406.04,406.04,406.04,5.1200000000000045
2001-04-26,396.97,396.97,396.97,396.97,-9.069999999999993
2001-04-27,406.81,406.81,406.81,406.81,9.839999999999975
2001-04-30,412.85,412.85,412.85,412.85,6.0400000000000205
2001-05-01,424.45,424.45,424.45,424.45,11.599999999999966
2001-05-02,435.42,435.42,435.42,435.42,10.970000000000027
2001-05-03,417.65,417.65,417.65,417.65,-17.77000000000004
2001-05-04,426.69,426.69,426.69,426.69,9.04000000000002
2001-05-07,423.74,423.74,423.74,423.74,-2.9499999999999886
2001-05-08,429.88,429.88,429.88,429.88,6.139999999999986
2001-05-09,418.8,418.8,418.8,418.8,-11.079999999999984
2001-05-10,412.19,412.19,412.19,412.19,-6.610000000000014
2001-05-11,406.72,406.72,406.72,406.72,-5.46999999999997
2001-05-14,400.26,400.26,400.26,400.26,-6.460000000000036
2001-05-15,399.68,399.68,399.68,399.68,-0.5799999999999841
2001-05-16,416.46,416.46,416.46,416.46,16.779999999999973
2001-05-17,419.53,419.53,419.53,419.53,3.069999999999993
2001-05-18,420.55,420.55,420.55,420.55,1.0200000000000387
2001-05-21,443.05,443.05,443.05,443.05,22.5
2001-05-22,443.16,443.16,443.16,443.16,0.11000000000001364
2001-05-23,430.06,430.06,430.06,430.06,-13.100000000000023
2001-05-24,435.66,435.66,435.66,435.66,5.600000000000023
2001-05-25,427.31,427.31,427.31,427.31,-8.350000000000023
2001-05-29,409.7,409.7,409.7,409.7,-17.610000000000014
2001-05-30,388,388,388,388,-21.69999999999999
2001-05-31,392.18,392.18,392.18,392.18,4.180000000000007
2001-06-01,399.2,399.2,399.2,399.2,7.019999999999982
2001-06-04,400.25,400.25,400.25,400.25,1.0500000000000114
2001-06-05,418.08,418.08,418.08,418.08,17.829999999999984
2001-06-06,414.56,414.56,414.56,414.56,-3.519999999999982
2001-06-07,427.68,427.68,427.68,427.68,13.120000000000005
2001-06-08,416.76,416.76,416.76,416.76,-10.920000000000016
2001-06-11,407.91,407.91,407.91,407.91,-8.849999999999966
2001-06-12,406.87,406.87,406.87,406.87,-1.0400000000000205
2001-06-13,394.1,394.1,394.1,394.1,-12.769999999999982
2001-06-14,377.53,377.53,377.53,377.53,-16.57000000000005
2001-06-15,372.73,372.73,372.73,372.73,-4.7999999999999545
2001-06-18,365.18,365.18,365.18,365.18,-7.550000000000011
2001-06-19,365.8,365.8,365.8,365.8,0.6200000000000045
2001-06-20,368.92,368.92,368.92,368.92,3.1200000000000045
2001-06-21,373.59,373.59,373.59,373.59,4.669999999999959
2001-06-22,372.22,372.22,372.22,372.22,-1.3699999999999477
2001-06-25,378.82,378.82,378.82,378.82,6.599999999999966
2001-06-26,381.48,381.48,381.48,381.48,2.660000000000025
2001-06-27,382.77,382.77,382.77,382.77,1.2899999999999636
2001-06-28,394.34,394.34,394.34,394.34,11.569999999999993
2001-06-29,396.69,396.69,396.69,396.69,2.3500000000000227
2001-07-02,400.26,400.26,400.26,400.26,3.569999999999993
2001-07-03,400.69,400.69,400.69,400.69,0.4300000000000068
2001-07-05,386.98,386.98,386.98,386.98,-13.70999999999998
2001-07-06,364.48,364.48,364.48,364.48,-22.5
2001-07-09,368.32,368.32,368.32,368.32,3.839999999999975
2001-07-10,354.11,354.11,354.11,354.11,-14.20999999999998
2001-07-11,359.01,359.01,359.01,359.01,4.899999999999977
2001-07-12,385.28,385.28,385.28,385.28,26.269999999999982
2001-07-13,387.77,387.77,387.77,387.77,2.490000000000009
2001-07-16,374.95,374.95,374.95,374.95,-12.819999999999993
2001-07-17,381.27,381.27,381.27,381.27,6.319999999999993
2001-07-18,366.9,366.9,366.9,366.9,-14.370000000000005
2001-07-19,377.33,377.33,377.33,377.33,10.430000000000007
2001-07-20,371.77,371.77,371.77,371.77,-5.560000000000002
2001-07-23,363.25,363.25,363.25,363.25,-8.519999999999982
2001-07-24,358.88,358.88,358.88,358.88,-4.3700000000000045
2001-07-25,365.9,365.9,365.9,365.9,7.019999999999982
2001-07-26,373.43,373.43,373.43,373.43,7.53000000000003
2001-07-27,373.04,373.04,373.04,373.04,-0.38999999999998636
2001-07-30,371.7,371.7,371.7,371.7,-1.3400000000000318
2001-07-31,373.09,373.09,373.09,373.09,1.3899999999999864
2001-08-01,383.61,383.61,383.61,383.61,10.520000000000039
2001-08-02,391.09,391.09,391.09,391.09,7.479999999999961
2001-08-03,386.39,386.39,386.39,386.39,-4.699999999999989
2001-08-06,379.6,379.6,379.6,379.6,-6.789999999999964
2001-08-07,377.28,377.28,377.28,377.28,-2.32000000000005
2001-08-08,363.63,363.63,363.63,363.63,-13.649999999999977
2001-08-09,363.3,363.3,363.3,363.3,-0.3299999999999841
2001-08-10,362.79,362.79,362.79,362.79,-0.5099999999999909
2001-08-13,367.31,367.31,367.31,367.31,4.519999999999982
2001-08-14,362.13,362.13,362.13,362.13,-5.180000000000007
2001-08-15,351.1,351.1,351.1,351.1,-11.029999999999973
2001-08-16,356.15,356.15,356.15,356.15,5.0499999999999545
2001-08-17,341.7,341.7,341.7,341.7,-14.449999999999989
2001-08-20,344.15,344.15,344.15,344.15,2.4499999999999886
2001-08-21,332.94,332.94,332.94,332.94,-11.20999999999998
2001-08-22,339.79,339.79,339.79,339.79,6.850000000000023
2001-08-23,335.91,335.91,335.91,335.91,-3.8799999999999955
2001-08-24,354.94,354.94,354.94,354.94,19.029999999999973
2001-08-27,355.39,355.39,355.39,355.39,0.44999999999998863
2001-08-28,345.44,345.44,345.44,345.44,-9.949999999999989
2001-08-29,338.86,338.86,338.86,338.86,-6.579999999999984
2001-08-30,322.54,322.54,322.54,322.54,-16.319999999999993
2001-08-31,325.98,325.98,325.98,325.98,3.4399999999999977
2001-09-04,316.42,316.42,316.42,316.42,-9.560000000000002
2001-09-05,313.75,313.75,313.75,313.75,-2.670000000000016
2001-09-06,300.52,300.52,300.52,300.52,-13.230000000000018
2001-09-07,298.79,298.79,298.79,298.79,-1.7299999999999613
2001-09-10,302.44,302.44,302.44,302.44,3.6499999999999773
2001-09-17,281.71,281.71,281.71,281.71,-20.730000000000018
2001-09-18,278.63,278.63,278.63,278.63,-3.079999999999984
2001-09-19,273.76,273.76,273.76,273.76,-4.8700000000000045
2001-09-20,261.21,261.21,261.21,261.21,-12.550000000000011
2001-09-21,252.56,252.56,252.56,252.56,-8.649999999999977
2001-09-24,269.23,269.23,269.23,269.23,16.670000000000016
2001-09-25,268.88,268.88,268.88,268.88,-0.35000000000002274
2001-09-26,259.64,259.64,259.64,259.64,-9.240000000000009
2001-09-27,255.34,255.34,255.34,255.34,-4.299999999999983
2001-09-28,261.85,261.85,261.85,261.85,6.510000000000019
2001-10-01,259.07,259.07,259.07,259.07,-2.7800000000000296
2001-10-02,259.05,259.05,259.05,259.05,-0.01999999999998181
2001-10-03,279.54,279.54,279.54,279.54,20.49000000000001
2001-10-04,284.62,284.62,284.62,284.62,5.079999999999984
2001-10-05,289.29,289.29,289.29,289.29,4.670000000000016
2001-10-08,293.01,293.01,293.01,293.01,3.7199999999999704
2001-10-09,282.14,282.14,282.14,282.14,-10.870000000000005
