"Symbol: $SRHC",,,,,
"Date Time","Open","High","Low","Close","Change"
2010-12-08,356.62,357.53,355.29,356.92,0.4300000000000068
2010-12-09,356.8,357.8,356.43,357.77,0.8499999999999659
2010-12-10,357.78,361.32,357.78,361.05,3.2800000000000296
2010-12-13,361.06,362.92,360.88,361.31,0.2599999999999909
2010-12-14,361.42,365.91,361.42,365.09,3.7799999999999727
2010-12-15,364.99,366.3,363.61,363.79,-1.2999999999999545
2010-12-16,363.7,366.51,362.44,366.43,2.6399999999999864
2010-12-17,366.43,366.76,364.5,366.6,0.17000000000001592
2010-12-20,366.76,367.97,365.44,366.83,0.22999999999996135
2010-12-21,366.95,367.64,366.07,366.26,-0.5699999999999932
2010-12-22,366.2,366.96,365.64,366.92,0.660000000000025
2010-12-23,366.71,367.32,366.55,366.92,0
2010-12-27,366.92,366.92,365.04,365.9,-1.0200000000000387
2010-12-28,365.86,366.91,365.46,366.01,0.11000000000001364
2010-12-29,366.06,367.22,366.06,366.21,0.19999999999998863
2010-12-30,366.1,366.22,364.92,365.23,-0.9799999999999613
2010-12-31,365.23,365.87,364.3,364.78,-0.4500000000000455
2011-01-03,365.26,370.57,365.26,368.52,3.740000000000009
2011-01-04,368.61,369.85,367.68,369.85,1.330000000000041
2011-01-05,369.53,370.77,368.33,370.3,0.44999999999998863
2011-01-06,370.24,371.77,370.24,371.66,1.3600000000000136
2011-01-07,371.66,371.87,369.29,371.37,-0.29000000000002046
2011-01-10,371.1,371.11,369.24,370.03,-1.3400000000000318
2011-01-11,370.13,372.69,370.13,372.16,2.1300000000000523
2011-01-12,372.27,374.35,372.27,373.9,1.7399999999999523
2011-01-13,373.79,373.79,370.94,371.88,-2.019999999999982
2011-01-14,371.71,372.28,370.94,372.23,0.35000000000002274
2011-01-18,372.29,373.76,372.08,373.65,1.419999999999959
2011-01-19,373.44,373.66,369.87,371.35,-2.2999999999999545
2011-01-20,371.31,372.77,369.77,372.14,0.7899999999999636
2011-01-21,372.3,373.94,372.14,372.4,0.2599999999999909
2011-01-24,372.24,373.34,371.79,372.29,-0.1099999999999568
2011-01-25,372.05,373.1,370.76,372.12,-0.17000000000001592
2011-01-26,372.03,372.84,371.19,371.19,-0.9300000000000068
2011-01-27,371.08,373.04,371.04,372.31,1.1200000000000045
2011-01-28,372.42,373,365.39,365.7,-6.610000000000014
2011-01-31,365.86,367.36,365.06,366.18,0.4800000000000182
2011-02-01,366.31,373.41,366.31,372.81,6.6299999999999955
2011-02-02,372.48,372.48,370.22,371.41,-1.3999999999999773
2011-02-03,371.07,372.51,367.4,371.83,0.4199999999999591
2011-02-04,371.75,373.66,370.5,373.66,1.830000000000041
2011-02-07,373.68,374.04,372.65,373.11,-0.5500000000000114
2011-02-08,373.06,374.16,372.87,374.04,0.9300000000000068
2011-02-09,374.01,374.01,372,373.26,-0.7800000000000296
2011-02-10,373.17,373.78,371.83,373.6,0.34000000000003183
2011-02-11,373.53,374.69,371.27,373.78,0.17999999999994998
2011-02-14,373.66,375.17,373.13,374.99,1.2100000000000364
2011-02-15,374.71,374.78,372.96,374.78,-0.21000000000003638
2011-02-16,374.77,377.62,374.77,376.66,1.8800000000000523
2011-02-17,376.67,378.2,374.77,377.87,1.2099999999999795
2011-02-18,377.76,379.29,376.86,378.82,0.9499999999999886
2011-02-22,378.7,378.7,372.35,373.14,-5.680000000000007
2011-02-23,373.14,373.19,369.48,369.54,-3.599999999999966
2011-02-24,369.38,371.6,368.2,370.91,1.3700000000000045
2011-02-25,370.94,373.31,370.81,373.21,2.2999999999999545
